node_id,donors_cm3,acceptors_cm3
531,5776379092542.5645,1.5000000000000023e+18
532,5691610280.2579088,1.5000000000000023e+18
533,5691613473.3135433,1.5000000000000023e+18
534,119161619961122.23,1.5000000000000023e+18
535,5776399095657.6582,1.5000000000000023e+18
536,119195780857148.2,1.5000000000000023e+18
537,5803496494597.5273,1.5000000000000023e+18
538,5703389698.468709,1.5000000000000023e+18
539,21656158540.580215,1.5000000000000023e+18
540,0,1.5000000000000023e+18
541,0,1.5000000000000023e+18
542,4.1661116155232056e-16,1.5000000000000023e+18
543,3.0953455084535289e-07,1.5000000000000023e+18
544,302383.17411313247,1.5000000000000023e+18
545,0,1.5000000000000023e+18
546,0,1.5000000000000023e+18
547,2.0540171756465012e-16,1.5000000000000023e+18
548,7.1610003044138507e-11,1.5000000000000023e+18
549,29.348034591532208,1.5000000000000023e+18
550,1760092.9725980631,1.5000000000000023e+18
551,1761813.2453292587,1.5000000000000023e+18
552,170.91164899502448,1.5000000000000023e+18
553,1019.0573692180596,1.5000000000000023e+18
554,8106306.1923843278,1.5000000000000023e+18
555,8602730480.8514442,1.5000000000000023e+18
556,3129043.1447369717,1.5000000000000023e+18
557,4240534879.1281424,1.5000000000000023e+18
558,0,0
559,0,0
560,0,0
561,0,0
562,0,0
563,0,0
564,0,0
565,0,0
566,0,0
567,0,0
568,0,0
569,0,0
570,0,0
571,0,0
572,0,0
573,0,0
574,0,0
575,0,0
576,0,0
577,0,0
